time,tag,camera,x,y
1639758593.2,4,2,2.149,6.267
1639758593.2,5,2,2.928,6.46
1639758593.235,4,2,2.149,6.276
1639758593.235,5,2,2.928,6.46
1639758593.269,4,2,2.148,6.285
1639758593.269,5,2,2.928,6.461
1639758593.304,4,2,2.148,6.293
1639758593.304,5,2,2.928,6.461
1639758593.336,4,2,2.147,6.301
1639758593.336,5,2,2.928,6.46
1639758593.37,4,2,2.147,6.31
1639758593.37,5,2,2.928,6.46
1639758593.405,4,2,2.147,6.318
1639758593.405,5,2,2.928,6.461
1639758593.439,4,2,2.147,6.326
1639758593.439,5,2,2.928,6.461
1639758593.473,4,2,2.146,6.336
1639758593.473,5,2,2.928,6.461
1639758593.506,4,2,2.146,6.344
1639758593.506,5,2,2.928,6.46
1639758593.54,4,2,2.145,6.353
1639758593.54,5,2,2.928,6.461
1639758593.576,4,2,2.145,6.362
1639758593.576,5,2,2.928,6.461
1639758593.611,4,2,2.144,6.371
1639758593.611,5,2,2.928,6.461
1639758593.645,4,2,2.144,6.379
1639758593.645,5,2,2.928,6.461
1639758593.676,4,2,2.145,6.388
1639758593.676,5,2,2.928,6.461
1639758593.71,4,2,2.144,6.397
1639758593.71,5,2,2.928,6.461
1639758593.745,4,2,2.143,6.405
1639758593.745,5,2,2.928,6.461
1639758593.779,4,2,2.143,6.414
1639758593.779,5,2,2.928,6.461
1639758593.814,4,2,2.142,6.422
1639758593.814,5,2,2.928,6.461
1639758593.847,4,2,2.141,6.43
1639758593.847,5,2,2.928,6.461
1639758593.88,4,2,2.14,6.438
1639758593.88,5,2,2.928,6.461
1639758593.916,4,2,2.14,6.445
1639758593.916,5,2,2.928,6.461
1639758593.949,4,2,2.139,6.453
1639758593.949,5,2,2.928,6.461
1639758593.982,4,2,2.139,6.461
1639758593.982,5,2,2.928,6.461
1639758594.016,4,2,2.138,6.478
1639758594.016,5,2,2.928,6.461
1639758594.049,4,2,2.138,6.486
1639758594.049,5,2,2.928,6.461
1639758594.084,4,2,2.138,6.495
1639758594.084,5,2,2.928,6.461
1639758594.118,4,2,2.137,6.504
1639758594.118,5,2,2.928,6.461
1639758594.151,4,2,2.137,6.514
1639758594.151,5,2,2.928,6.461
1639758594.185,4,2,2.137,6.523
1639758594.185,5,2,2.928,6.461
1639758594.219,4,2,2.136,6.531
1639758594.219,5,2,2.928,6.461
1639758594.254,4,2,2.135,6.54
1639758594.254,5,2,2.928,6.461
1639758594.287,4,2,2.135,6.549
1639758594.287,5,2,2.928,6.461
1639758594.32,4,2,2.135,6.558
1639758594.32,5,2,2.928,6.461
1639758594.355,4,2,2.134,6.566
1639758594.355,5,2,2.928,6.461
1639758594.389,4,2,2.134,6.575
1639758594.389,5,2,2.928,6.461
1639758594.423,4,2,2.133,6.583
1639758594.423,5,2,2.928,6.461
1639758594.457,4,2,2.133,6.59
1639758594.457,5,2,2.928,6.461
1639758594.496,4,2,2.133,6.598
1639758594.496,5,2,2.928,6.461
1639758594.531,4,2,2.132,6.605
1639758594.531,5,2,2.928,6.461
1639758594.563,4,2,2.132,6.613
1639758594.563,5,2,2.928,6.461
1639758594.597,4,2,2.132,6.62
1639758594.597,5,2,2.928,6.461
1639758594.632,4,2,2.133,6.629
1639758594.632,5,2,2.928,6.461
1639758594.667,4,2,2.132,6.636
1639758594.667,5,2,2.928,6.461
1639758594.7,4,2,2.132,6.644
1639758594.7,5,2,2.928,6.461
1639758594.733,4,2,2.132,6.653
1639758594.733,5,2,2.928,6.461
1639758594.767,4,2,2.131,6.662
1639758594.767,5,2,2.928,6.461
1639758594.802,4,2,2.131,6.67
1639758594.802,5,2,2.928,6.461
1639758594.836,4,2,2.131,6.679
1639758594.836,5,2,2.928,6.461
1639758594.871,4,2,2.13,6.687
1639758594.871,5,2,2.928,6.461
1639758594.903,4,2,2.13,6.695
1639758594.903,5,2,2.928,6.461
1639758594.937,4,2,2.13,6.704
1639758594.937,5,2,2.928,6.461
1639758594.972,4,2,2.129,6.713
1639758594.972,5,2,2.928,6.461
1639758595.004,4,2,2.129,6.722
1639758595.004,5,2,2.928,6.461
1639758595.039,4,2,2.129,6.73
1639758595.039,5,2,2.928,6.461
1639758595.07,4,2,2.128,6.739
1639758595.07,5,2,2.928,6.461
1639758595.104,4,2,2.127,6.747
1639758595.104,5,2,2.928,6.461
1639758595.133,4,2,2.127,6.754
1639758595.133,5,2,2.928,6.461
1639758595.167,4,2,2.127,6.763
1639758595.167,5,2,2.928,6.461
1639758595.198,4,2,2.126,6.772
1639758595.198,5,2,2.928,6.46
1639758595.232,4,2,2.126,6.78
1639758595.232,5,2,2.928,6.461
1639758595.263,4,2,2.125,6.789
1639758595.263,5,2,2.928,6.461
1639758595.294,4,2,2.125,6.798
1639758595.294,5,2,2.928,6.461
1639758595.326,4,2,2.124,6.808
1639758595.326,5,2,2.928,6.461
1639758595.357,4,2,2.124,6.816
1639758595.357,5,2,2.928,6.461
1639758595.391,4,2,2.123,6.824
1639758595.391,5,2,2.928,6.461
1639758595.421,4,2,2.123,6.833
1639758595.421,5,2,2.928,6.46
1639758595.456,4,2,2.122,6.842
1639758595.456,5,2,2.928,6.461
1639758595.488,4,2,2.121,6.849
1639758595.488,5,2,2.928,6.461
1639758595.521,4,2,2.121,6.857
1639758595.521,5,2,2.928,6.461
1639758595.552,4,2,2.12,6.865
1639758595.552,5,2,2.928,6.461
1639758595.586,4,2,2.12,6.872
1639758595.586,5,2,2.928,6.461
1639758595.618,4,2,2.119,6.88
1639758595.618,5,2,2.928,6.461
1639758595.651,4,2,2.119,6.888
1639758595.651,5,2,2.928,6.461
1639758595.681,4,2,2.118,6.895
1639758595.681,5,2,2.928,6.46
1639758595.715,4,2,2.118,6.904
1639758595.715,5,2,2.928,6.461
1639758595.745,4,2,2.117,6.911
1639758595.745,5,2,2.928,6.461
1639758595.781,4,2,2.117,6.919
1639758595.781,5,2,2.928,6.461
1639758595.812,4,2,2.117,6.928
1639758595.812,5,2,2.928,6.461
1639758595.847,4,2,2.116,6.938
1639758595.847,5,2,2.928,6.461
1639758595.877,4,2,2.116,6.947
1639758595.877,5,2,2.928,6.461
1639758595.932,4,2,2.116,6.955
1639758595.932,5,2,2.928,6.461
1639758595.954,4,1,2.097,6.969
1639758595.977,4,2,2.116,6.964
1639758595.977,5,2,2.928,6.461
1639758596.002,4,1,2.097,6.986
1639758596.02,4,2,2.115,6.973
1639758596.02,5,2,2.928,6.461
1639758596.057,4,2,2.114,6.982
1639758596.057,5,2,2.928,6.46
1639758596.051,4,1,2.095,7.004
1639758596.088,5,2,2.928,6.461
1639758596.119,5,2,2.928,6.461
1639758596.118,4,1,2.095,7.013
1639758596.152,5,2,2.928,6.46
1639758596.182,5,2,2.928,6.461
1639758596.165,4,1,2.095,7.022
1639758596.215,5,2,2.928,6.461
1639758596.245,5,2,2.928,6.461
1639758596.234,4,1,2.093,7.039
1639758596.276,5,2,2.928,6.461
1639758596.326,5,2,2.928,6.461
1639758596.286,4,1,2.093,7.053
1639758596.36,5,2,2.928,6.461
1639758596.391,5,2,2.928,6.461
1639758596.365,4,1,2.091,7.07
1639758596.424,5,2,2.928,6.461
1639758596.455,5,2,2.928,6.461
1639758596.446,4,1,2.092,7.085
1639758596.489,5,2,2.928,6.461
1639758596.519,5,2,2.928,6.461
